"id_studente" "tipo_laurea_triennale" "voto_lt" "voto_lm" "numero_appelli" "score" "appello" "domanda"
75 "stat padova" "84" "" 2 NA "20180123" "3"
76 "stat padova" "110L" "110" NA NA "20180123" "3"
77 "stat padova" "102" "100" NA NA "20180123" "3"
78 "stat padova" "" "" NA NA "20180123" "3"
79 "stat BA" "102" "93" 1 NA "20180123" "3"
80 "stat BN" "110L" "110L" 1 NA "20180123" "3"
81 "stat padova" "108" "100" 1 NA "20180123" "3"
82 "stat padova" "110L" "100L" NA NA "20180123" "3"
83 "stat padova" "105" "105" NA NA "20180123" "3"
84 "stat padova" "97" "92" 2 NA "20180123" "3"
85 "stat Bicocca" "110L" "110L" 2 NA "20180123" "3"
86 "mat GE" "101" "97" 4 NA "20180123" "3"
87 "stat GE" "108" "100" 1 NA "20180123" "3"
88 "mat GE" "110L" "110L" 2 NA "20180123" "3"
89 "mat GE" "110" "107" 1 NA "20180123" "3"
90 "stat padova" "" "" NA NA "20180123" "3"
91 "stat padova" "103" "103" 2 NA "20180123" "3"
92 "stat padova" "" "" NA NA "20180123" "3"
93 "stat padova" "95" "91" 1 NA "20180123" "3"
94 "stat padova" "107" "107" 2 NA "20180123" "3"
95 "mat GE" "97" "100" 3 NA "20180123" "3"
96 "stat padova" "95" "107" 3 NA "20180123" "3"
97 "stat GE" "110L" "103" 2 NA "20180123" "3"
98 "stat padova" "91" "85" 4 NA "20180123" "3"
99 "stat padova" "93" "93" 2 NA "20180123" "3"
100 "stat GE" "107" "96" 1 NA "20180123" "3"
101 "econ azien BA" "102" "86" 3 0 "20180123" "3"
102 "stat padova" "107" "107" 1 NA "20180123" "3"
103 "stat padova" "110L" "105" 2 NA "20180123" "3"
104 "stat padova" "92" "98" 1 NA "20180123" "3"
105 "stat padova" "" "" NA NA "20180123" "3"
106 "stat padova" "" "" NA NA "20180123" "3"
107 "stat padova" "" "" NA NA "20180123" "3"
108 "stat padova" "110L" "110L" 1 NA "20180123" "3"
109 "stat BA" "110L" "92" 4 3 "20180123" "3"
110 "stat padova" "94" "96" 7 NA "20180123" "3"
111 "stat padova" "101" "" NA NA "20180123" "3"
1 "stat padova" "91" "95" 1 NA "20180123" "4"
2 "stat padova" "" "" 1 NA "20180123" "4"
3 "stat padova" "103" "103" 3 NA "20180123" "4"
4 "stat padova" "" "" NA NA "20180123" "4"
5 "stat padova" "110L" "110" 2 NA "20180123" "4"
6 "Econ. e manag. TN" "98" "101" 1 NA "20180123" "4"
7 "stat padova" "110L" "99" 1 NA "20180123" "4"
8 "stat padova" "110L" "110L" 1 NA "20180123" "4"
9 "stat padova" "98" "100" 3 NA "20180123" "4"
10 "stat padova" "106" "108" 2 NA "20180123" "4"
11 "stat VE" "110L" "110" 1 NA "20180123" "4"
12 "stat padova" "" "" NA NA "20180123" "4"
13 "stat padova" "110L" "110L" 3 NA "20180123" "4"
14 "stat padova" "108" "110L" 3 NA "20180123" "4"
15 "stat padova" "" "" NA NA "20180123" "4"
16 "stat padova" "105" "92" 1 NA "20180123" "4"
17 "stat bicocca" "104" "110L" 2 NA "20180123" "4"
18 "stat padova" "109" "97" 1 NA "20180123" "4"
19 "stat padova" "90" "84" 5 NA "20180123" "4"
20 "mat TN" "90" "102" 2 0 "20180123" "4"
21 "stat padova" "103" "110L" 3 NA "20180123" "4"
22 "mat CA" "110L" "110L" 1 NA "20180123" "4"
23 "stat padova" "110L" "100" 2 NA "20180123" "4"
24 "stat padova" "110L" "110" 1 NA "20180123" "4"
25 "stat bicocca" "110L" "96" 2 NA "20180123" "4"
26 "stat padova" "" "" NA NA "20180123" "4"
27 "stat padova" "" "" NA NA "20180123" "4"
28 "stat padova" "" "" NA NA "20180123" "4"
29 "stat padova" "107" "105" 3 NA "20180123" "4"
30 "stat padova" "94" "102" 1 NA "20180123" "4"
31 "stat padova" "102" "92" 3 NA "20180123" "4"
32 "stat padova" "106" "101" 2 NA "20180123" "4"
33 "stat padova" "110L" "110L" 2 NA "20180123" "4"
34 "stat NA" "110L" "106" 3 NA "20180123" "4"
35 "stat padova" "90" "91" 2 NA "20180123" "4"
36 "stat FI" "96" "93" 2 NA "20180123" "4"
37 "stat padova" "84" "" 3 NA "20180123" "4"
38 "mat CA" "106" "97" 1 NA "20180123" "4"
39 "stat padova" "105" "" 1 NA "20180123" "4"
40 "stat padova" "88" "91" 6 2 "20180123" "4"
41 "stat NA" "110L" "110L" 1 NA "20180123" "4"
42 "stat bicocca" "110L" "110L" 2 NA "20180123" "4"
43 "stat padova" "104" "93" 7 NA "20180123" "4"
44 "stat padova" "104" "99" 2 NA "20180123" "4"
45 "stat padova" "93" "" NA NA "20180123" "4"
46 "stat padova" "102" "103" 5 NA "20180123" "4"
47 "sociologia" "102" "110L" 2 NA "20180123" "4"
48 "stat padova" "106" "103" 2 NA "20180123" "4"
49 "stat padova" "110L" "102" 2 NA "20180123" "4"
50 "stat padova" "86" "96" 4 NA "20180123" "4"
51 "stat GE" "110L" "100" 1 NA "20180123" "4"
52 "stat padova" "107" "110L" 4 NA "20180123" "4"
53 "stat padova" "90" "94" 4 NA "20180123" "4"
54 "stat padova" "107" "110L" NA NA "20180123" "4"
55 "stat padova" "96" "92" 2 NA "20180123" "4"
56 "stat padova" "96" "94" 1 NA "20180123" "4"
57 "stat padova" "104" "100" 2 NA "20180123" "4"
58 "stat padova" "97" "93" 4 NA "20180123" "4"
59 "stat padova" "88" "92" 3 NA "20180123" "4"
60 "stat GE" "110" "99" 6 NA "20180123" "4"
61 "stat GE" "90" "84" 1 NA "20180123" "4"
62 "stat padova" "103" "92" 3 NA "20180123" "4"
63 "mat PD" "108" "110L" 1 NA "20180123" "4"
64 "stat padova" "" "" 4 NA "20180123" "4"
65 "stat padova" "110L" "102" 1 NA "20180123" "4"
66 "stat padova" "" "" NA NA "20180123" "4"
67 "stat padova" "" "" NA NA "20180123" "4"
68 "stat GE" "110" "104" 2 NA "20180123" "4"
69 "stat padova" "110L" "110L" 3 NA "20180123" "4"
70 "stat padova" "102" "96" 1 NA "20180123" "4"
71 "stat padova" "110L" "110L" 1 NA "20180123" "4"
72 "stat padova" "84" "98" 2 NA "20180123" "4"
73 "stat padova" "93" "" NA NA "20180123" "4"
74 "stat padova" "92" "91" 4 NA "20180123" "4"
75 "stat padova" "84" "" 2 NA "20180123" "4"
76 "stat padova" "110L" "110" NA NA "20180123" "4"
77 "stat padova" "102" "100" NA NA "20180123" "4"
78 "stat padova" "" "" NA NA "20180123" "4"
79 "stat BA" "102" "93" 1 NA "20180123" "4"
80 "stat BN" "110L" "110L" 1 NA "20180123" "4"
81 "stat padova" "108" "100" 1 NA "20180123" "4"
82 "stat padova" "110L" "100L" NA NA "20180123" "4"
83 "stat padova" "105" "105" NA NA "20180123" "4"
84 "stat padova" "97" "92" 2 NA "20180123" "4"
85 "stat Bicocca" "110L" "110L" 2 NA "20180123" "4"
86 "mat GE" "101" "97" 4 NA "20180123" "4"
87 "stat GE" "108" "100" 1 NA "20180123" "4"
88 "mat GE" "110L" "110L" 2 NA "20180123" "4"
89 "mat GE" "110" "107" 1 NA "20180123" "4"
90 "stat padova" "" "" NA NA "20180123" "4"
91 "stat padova" "103" "103" 2 NA "20180123" "4"
92 "stat padova" "" "" NA NA "20180123" "4"
93 "stat padova" "95" "91" 1 NA "20180123" "4"
94 "stat padova" "107" "107" 2 NA "20180123" "4"
95 "mat GE" "97" "100" 3 NA "20180123" "4"
96 "stat padova" "95" "107" 3 NA "20180123" "4"
97 "stat GE" "110L" "103" 2 NA "20180123" "4"
98 "stat padova" "91" "85" 4 NA "20180123" "4"
99 "stat padova" "93" "93" 2 NA "20180123" "4"
100 "stat GE" "107" "96" 1 NA "20180123" "4"
101 "econ azien BA" "102" "86" 3 1 "20180123" "4"
102 "stat padova" "107" "107" 1 NA "20180123" "4"
103 "stat padova" "110L" "105" 2 NA "20180123" "4"
104 "stat padova" "92" "98" 1 NA "20180123" "4"
105 "stat padova" "" "" NA NA "20180123" "4"
106 "stat padova" "" "" NA NA "20180123" "4"
107 "stat padova" "" "" NA NA "20180123" "4"
108 "stat padova" "110L" "110L" 1 NA "20180123" "4"
109 "stat BA" "110L" "92" 4 3 "20180123" "4"
110 "stat padova" "94" "96" 7 NA "20180123" "4"
111 "stat padova" "101" "" NA NA "20180123" "4"
1 "stat padova" "91" "95" 1 NA "20180123" "5"
2 "stat padova" "" "" 1 NA "20180123" "5"
3 "stat padova" "103" "103" 3 NA "20180123" "5"
4 "stat padova" "" "" NA NA "20180123" "5"
5 "stat padova" "110L" "110" 2 NA "20180123" "5"
6 "Econ. e manag. TN" "98" "101" 1 NA "20180123" "5"
7 "stat padova" "110L" "99" 1 NA "20180123" "5"
8 "stat padova" "110L" "110L" 1 NA "20180123" "5"
9 "stat padova" "98" "100" 3 NA "20180123" "5"
10 "stat padova" "106" "108" 2 NA "20180123" "5"
11 "stat VE" "110L" "110" 1 NA "20180123" "5"
12 "stat padova" "" "" NA NA "20180123" "5"
13 "stat padova" "110L" "110L" 3 NA "20180123" "5"
14 "stat padova" "108" "110L" 3 NA "20180123" "5"
15 "stat padova" "" "" NA NA "20180123" "5"
16 "stat padova" "105" "92" 1 NA "20180123" "5"
17 "stat bicocca" "104" "110L" 2 NA "20180123" "5"
18 "stat padova" "109" "97" 1 NA "20180123" "5"
19 "stat padova" "90" "84" 5 NA "20180123" "5"
20 "mat TN" "90" "102" 2 0 "20180123" "5"
21 "stat padova" "103" "110L" 3 NA "20180123" "5"
22 "mat CA" "110L" "110L" 1 NA "20180123" "5"
23 "stat padova" "110L" "100" 2 NA "20180123" "5"
24 "stat padova" "110L" "110" 1 NA "20180123" "5"
25 "stat bicocca" "110L" "96" 2 NA "20180123" "5"
26 "stat padova" "" "" NA NA "20180123" "5"
27 "stat padova" "" "" NA NA "20180123" "5"
28 "stat padova" "" "" NA NA "20180123" "5"
29 "stat padova" "107" "105" 3 NA "20180123" "5"
30 "stat padova" "94" "102" 1 NA "20180123" "5"
31 "stat padova" "102" "92" 3 NA "20180123" "5"
32 "stat padova" "106" "101" 2 NA "20180123" "5"
33 "stat padova" "110L" "110L" 2 NA "20180123" "5"
34 "stat NA" "110L" "106" 3 NA "20180123" "5"
35 "stat padova" "90" "91" 2 NA "20180123" "5"
36 "stat FI" "96" "93" 2 NA "20180123" "5"
37 "stat padova" "84" "" 3 NA "20180123" "5"
38 "mat CA" "106" "97" 1 NA "20180123" "5"
39 "stat padova" "105" "" 1 NA "20180123" "5"
40 "stat padova" "88" "91" 6 0 "20180123" "5"
41 "stat NA" "110L" "110L" 1 NA "20180123" "5"
42 "stat bicocca" "110L" "110L" 2 NA "20180123" "5"
43 "stat padova" "104" "93" 7 NA "20180123" "5"
44 "stat padova" "104" "99" 2 NA "20180123" "5"
45 "stat padova" "93" "" NA NA "20180123" "5"
46 "stat padova" "102" "103" 5 NA "20180123" "5"
47 "sociologia" "102" "110L" 2 NA "20180123" "5"
48 "stat padova" "106" "103" 2 NA "20180123" "5"
49 "stat padova" "110L" "102" 2 NA "20180123" "5"
50 "stat padova" "86" "96" 4 NA "20180123" "5"
51 "stat GE" "110L" "100" 1 NA "20180123" "5"
52 "stat padova" "107" "110L" 4 NA "20180123" "5"
53 "stat padova" "90" "94" 4 NA "20180123" "5"
54 "stat padova" "107" "110L" NA NA "20180123" "5"
55 "stat padova" "96" "92" 2 NA "20180123" "5"
56 "stat padova" "96" "94" 1 NA "20180123" "5"
57 "stat padova" "104" "100" 2 NA "20180123" "5"
58 "stat padova" "97" "93" 4 NA "20180123" "5"
59 "stat padova" "88" "92" 3 NA "20180123" "5"
60 "stat GE" "110" "99" 6 NA "20180123" "5"
61 "stat GE" "90" "84" 1 NA "20180123" "5"
62 "stat padova" "103" "92" 3 NA "20180123" "5"
63 "mat PD" "108" "110L" 1 NA "20180123" "5"
64 "stat padova" "" "" 4 NA "20180123" "5"
65 "stat padova" "110L" "102" 1 NA "20180123" "5"
66 "stat padova" "" "" NA NA "20180123" "5"
67 "stat padova" "" "" NA NA "20180123" "5"
68 "stat GE" "110" "104" 2 NA "20180123" "5"
69 "stat padova" "110L" "110L" 3 NA "20180123" "5"
70 "stat padova" "102" "96" 1 NA "20180123" "5"
71 "stat padova" "110L" "110L" 1 NA "20180123" "5"
72 "stat padova" "84" "98" 2 NA "20180123" "5"
73 "stat padova" "93" "" NA NA "20180123" "5"
74 "stat padova" "92" "91" 4 NA "20180123" "5"
75 "stat padova" "84" "" 2 NA "20180123" "5"
76 "stat padova" "110L" "110" NA NA "20180123" "5"
77 "stat padova" "102" "100" NA NA "20180123" "5"
78 "stat padova" "" "" NA NA "20180123" "5"
79 "stat BA" "102" "93" 1 NA "20180123" "5"
80 "stat BN" "110L" "110L" 1 NA "20180123" "5"
81 "stat padova" "108" "100" 1 NA "20180123" "5"
82 "stat padova" "110L" "100L" NA NA "20180123" "5"
83 "stat padova" "105" "105" NA NA "20180123" "5"
84 "stat padova" "97" "92" 2 NA "20180123" "5"
85 "stat Bicocca" "110L" "110L" 2 NA "20180123" "5"
86 "mat GE" "101" "97" 4 NA "20180123" "5"
87 "stat GE" "108" "100" 1 NA "20180123" "5"
88 "mat GE" "110L" "110L" 2 NA "20180123" "5"
89 "mat GE" "110" "107" 1 NA "20180123" "5"
90 "stat padova" "" "" NA NA "20180123" "5"
91 "stat padova" "103" "103" 2 NA "20180123" "5"
92 "stat padova" "" "" NA NA "20180123" "5"
93 "stat padova" "95" "91" 1 NA "20180123" "5"
94 "stat padova" "107" "107" 2 NA "20180123" "5"
95 "mat GE" "97" "100" 3 NA "20180123" "5"
96 "stat padova" "95" "107" 3 NA "20180123" "5"
97 "stat GE" "110L" "103" 2 NA "20180123" "5"
98 "stat padova" "91" "85" 4 NA "20180123" "5"
99 "stat padova" "93" "93" 2 NA "20180123" "5"
100 "stat GE" "107" "96" 1 NA "20180123" "5"
101 "econ azien BA" "102" "86" 3 0 "20180123" "5"
102 "stat padova" "107" "107" 1 NA "20180123" "5"
103 "stat padova" "110L" "105" 2 NA "20180123" "5"
104 "stat padova" "92" "98" 1 NA "20180123" "5"
105 "stat padova" "" "" NA NA "20180123" "5"
106 "stat padova" "" "" NA NA "20180123" "5"
107 "stat padova" "" "" NA NA "20180123" "5"
108 "stat padova" "110L" "110L" 1 NA "20180123" "5"
109 "stat BA" "110L" "92" 4 2 "20180123" "5"
110 "stat padova" "94" "96" 7 NA "20180123" "5"
111 "stat padova" "101" "" NA NA "20180123" "5"
1 "stat padova" "91" "95" 1 NA "20180123" "6"
2 "stat padova" "" "" 1 NA "20180123" "6"
3 "stat padova" "103" "103" 3 NA "20180123" "6"
4 "stat padova" "" "" NA NA "20180123" "6"
5 "stat padova" "110L" "110" 2 NA "20180123" "6"
6 "Econ. e manag. TN" "98" "101" 1 NA "20180123" "6"
7 "stat padova" "110L" "99" 1 NA "20180123" "6"
8 "stat padova" "110L" "110L" 1 NA "20180123" "6"
9 "stat padova" "98" "100" 3 NA "20180123" "6"
10 "stat padova" "106" "108" 2 NA "20180123" "6"
11 "stat VE" "110L" "110" 1 NA "20180123" "6"
12 "stat padova" "" "" NA NA "20180123" "6"
13 "stat padova" "110L" "110L" 3 NA "20180123" "6"
14 "stat padova" "108" "110L" 3 NA "20180123" "6"
15 "stat padova" "" "" NA NA "20180123" "6"
16 "stat padova" "105" "92" 1 NA "20180123" "6"
17 "stat bicocca" "104" "110L" 2 NA "20180123" "6"
18 "stat padova" "109" "97" 1 NA "20180123" "6"
19 "stat padova" "90" "84" 5 NA "20180123" "6"
20 "mat TN" "90" "102" 2 6 "20180123" "6"
21 "stat padova" "103" "110L" 3 NA "20180123" "6"
22 "mat CA" "110L" "110L" 1 NA "20180123" "6"
23 "stat padova" "110L" "100" 2 NA "20180123" "6"
24 "stat padova" "110L" "110" 1 NA "20180123" "6"
25 "stat bicocca" "110L" "96" 2 NA "20180123" "6"
26 "stat padova" "" "" NA NA "20180123" "6"
27 "stat padova" "" "" NA NA "20180123" "6"
28 "stat padova" "" "" NA NA "20180123" "6"
29 "stat padova" "107" "105" 3 NA "20180123" "6"
30 "stat padova" "94" "102" 1 NA "20180123" "6"
31 "stat padova" "102" "92" 3 NA "20180123" "6"
32 "stat padova" "106" "101" 2 NA "20180123" "6"
33 "stat padova" "110L" "110L" 2 NA "20180123" "6"
34 "stat NA" "110L" "106" 3 NA "20180123" "6"
35 "stat padova" "90" "91" 2 NA "20180123" "6"
36 "stat FI" "96" "93" 2 NA "20180123" "6"
37 "stat padova" "84" "" 3 NA "20180123" "6"
38 "mat CA" "106" "97" 1 NA "20180123" "6"
39 "stat padova" "105" "" 1 NA "20180123" "6"
40 "stat padova" "88" "91" 6 3 "20180123" "6"
41 "stat NA" "110L" "110L" 1 NA "20180123" "6"
42 "stat bicocca" "110L" "110L" 2 NA "20180123" "6"
43 "stat padova" "104" "93" 7 NA "20180123" "6"
44 "stat padova" "104" "99" 2 NA "20180123" "6"
45 "stat padova" "93" "" NA NA "20180123" "6"
46 "stat padova" "102" "103" 5 NA "20180123" "6"
47 "sociologia" "102" "110L" 2 NA "20180123" "6"
48 "stat padova" "106" "103" 2 NA "20180123" "6"
49 "stat padova" "110L" "102" 2 NA "20180123" "6"
50 "stat padova" "86" "96" 4 NA "20180123" "6"
51 "stat GE" "110L" "100" 1 NA "20180123" "6"
52 "stat padova" "107" "110L" 4 NA "20180123" "6"
53 "stat padova" "90" "94" 4 NA "20180123" "6"
54 "stat padova" "107" "110L" NA NA "20180123" "6"
55 "stat padova" "96" "92" 2 NA "20180123" "6"
56 "stat padova" "96" "94" 1 NA "20180123" "6"
57 "stat padova" "104" "100" 2 NA "20180123" "6"
58 "stat padova" "97" "93" 4 NA "20180123" "6"
59 "stat padova" "88" "92" 3 NA "20180123" "6"
60 "stat GE" "110" "99" 6 NA "20180123" "6"
61 "stat GE" "90" "84" 1 NA "20180123" "6"
62 "stat padova" "103" "92" 3 NA "20180123" "6"
63 "mat PD" "108" "110L" 1 NA "20180123" "6"
64 "stat padova" "" "" 4 NA "20180123" "6"
65 "stat padova" "110L" "102" 1 NA "20180123" "6"
66 "stat padova" "" "" NA NA "20180123" "6"
67 "stat padova" "" "" NA NA "20180123" "6"
68 "stat GE" "110" "104" 2 NA "20180123" "6"
69 "stat padova" "110L" "110L" 3 NA "20180123" "6"
70 "stat padova" "102" "96" 1 NA "20180123" "6"
71 "stat padova" "110L" "110L" 1 NA "20180123" "6"
72 "stat padova" "84" "98" 2 NA "20180123" "6"
73 "stat padova" "93" "" NA NA "20180123" "6"
74 "stat padova" "92" "91" 4 NA "20180123" "6"
75 "stat padova" "84" "" 2 NA "20180123" "6"
76 "stat padova" "110L" "110" NA NA "20180123" "6"
77 "stat padova" "102" "100" NA NA "20180123" "6"
78 "stat padova" "" "" NA NA "20180123" "6"
79 "stat BA" "102" "93" 1 NA "20180123" "6"
80 "stat BN" "110L" "110L" 1 NA "20180123" "6"
81 "stat padova" "108" "100" 1 NA "20180123" "6"
82 "stat padova" "110L" "100L" NA NA "20180123" "6"
83 "stat padova" "105" "105" NA NA "20180123" "6"
84 "stat padova" "97" "92" 2 NA "20180123" "6"
85 "stat Bicocca" "110L" "110L" 2 NA "20180123" "6"
86 "mat GE" "101" "97" 4 NA "20180123" "6"
87 "stat GE" "108" "100" 1 NA "20180123" "6"
88 "mat GE" "110L" "110L" 2 NA "20180123" "6"
89 "mat GE" "110" "107" 1 NA "20180123" "6"
90 "stat padova" "" "" NA NA "20180123" "6"
91 "stat padova" "103" "103" 2 NA "20180123" "6"
92 "stat padova" "" "" NA NA "20180123" "6"
93 "stat padova" "95" "91" 1 NA "20180123" "6"
94 "stat padova" "107" "107" 2 NA "20180123" "6"
95 "mat GE" "97" "100" 3 NA "20180123" "6"
96 "stat padova" "95" "107" 3 NA "20180123" "6"
97 "stat GE" "110L" "103" 2 NA "20180123" "6"
98 "stat padova" "91" "85" 4 NA "20180123" "6"
99 "stat padova" "93" "93" 2 NA "20180123" "6"
100 "stat GE" "107" "96" 1 NA "20180123" "6"
101 "econ azien BA" "102" "86" 3 4 "20180123" "6"
102 "stat padova" "107" "107" 1 NA "20180123" "6"
103 "stat padova" "110L" "105" 2 NA "20180123" "6"
104 "stat padova" "92" "98" 1 NA "20180123" "6"
105 "stat padova" "" "" NA NA "20180123" "6"
106 "stat padova" "" "" NA NA "20180123" "6"
107 "stat padova" "" "" NA NA "20180123" "6"
108 "stat padova" "110L" "110L" 1 NA "20180123" "6"
109 "stat BA" "110L" "92" 4 7 "20180123" "6"
110 "stat padova" "94" "96" 7 NA "20180123" "6"
111 "stat padova" "101" "" NA NA "20180123" "6"
1 "stat padova" "91" "95" 1 NA "20180614" "1"
2 "stat padova" "" "" 1 NA "20180614" "1"
3 "stat padova" "103" "103" 3 NA "20180614" "1"
4 "stat padova" "" "" NA NA "20180614" "1"
5 "stat padova" "110L" "110" 2 NA "20180614" "1"
6 "Econ. e manag. TN" "98" "101" 1 NA "20180614" "1"
7 "stat padova" "110L" "99" 1 NA "20180614" "1"
8 "stat padova" "110L" "110L" 1 NA "20180614" "1"
9 "stat padova" "98" "100" 3 NA "20180614" "1"
10 "stat padova" "106" "108" 2 NA "20180614" "1"
11 "stat VE" "110L" "110" 1 NA "20180614" "1"
12 "stat padova" "" "" NA NA "20180614" "1"
13 "stat padova" "110L" "110L" 3 NA "20180614" "1"
14 "stat padova" "108" "110L" 3 NA "20180614" "1"
15 "stat padova" "" "" NA NA "20180614" "1"
16 "stat padova" "105" "92" 1 NA "20180614" "1"
17 "stat bicocca" "104" "110L" 2 NA "20180614" "1"
18 "stat padova" "109" "97" 1 NA "20180614" "1"
19 "stat padova" "90" "84" 5 NA "20180614" "1"
20 "mat TN" "90" "102" 2 0 "20180614" "1"
21 "stat padova" "103" "110L" 3 NA "20180614" "1"
22 "mat CA" "110L" "110L" 1 NA "20180614" "1"
23 "stat padova" "110L" "100" 2 NA "20180614" "1"
24 "stat padova" "110L" "110" 1 NA "20180614" "1"
25 "stat bicocca" "110L" "96" 2 NA "20180614" "1"
26 "stat padova" "" "" NA NA "20180614" "1"
27 "stat padova" "" "" NA NA "20180614" "1"
28 "stat padova" "" "" NA NA "20180614" "1"
29 "stat padova" "107" "105" 3 NA "20180614" "1"
30 "stat padova" "94" "102" 1 NA "20180614" "1"
31 "stat padova" "102" "92" 3 NA "20180614" "1"
32 "stat padova" "106" "101" 2 NA "20180614" "1"
33 "stat padova" "110L" "110L" 2 NA "20180614" "1"
34 "stat NA" "110L" "106" 3 NA "20180614" "1"
35 "stat padova" "90" "91" 2 NA "20180614" "1"
36 "stat FI" "96" "93" 2 NA "20180614" "1"
37 "stat padova" "84" "" 3 NA "20180614" "1"
38 "mat CA" "106" "97" 1 NA "20180614" "1"
39 "stat padova" "105" "" 1 NA "20180614" "1"
40 "stat padova" "88" "91" 6 NA "20180614" "1"
41 "stat NA" "110L" "110L" 1 NA "20180614" "1"
42 "stat bicocca" "110L" "110L" 2 NA "20180614" "1"
43 "stat padova" "104" "93" 7 NA "20180614" "1"
44 "stat padova" "104" "99" 2 NA "20180614" "1"
45 "stat padova" "93" "" NA NA "20180614" "1"
46 "stat padova" "102" "103" 5 NA "20180614" "1"
47 "sociologia" "102" "110L" 2 NA "20180614" "1"
48 "stat padova" "106" "103" 2 NA "20180614" "1"
49 "stat padova" "110L" "102" 2 NA "20180614" "1"
50 "stat padova" "86" "96" 4 NA "20180614" "1"
51 "stat GE" "110L" "100" 1 NA "20180614" "1"
52 "stat padova" "107" "110L" 4 NA "20180614" "1"
53 "stat padova" "90" "94" 4 NA "20180614" "1"
54 "stat padova" "107" "110L" NA NA "20180614" "1"
55 "stat padova" "96" "92" 2 NA "20180614" "1"
56 "stat padova" "96" "94" 1 NA "20180614" "1"
57 "stat padova" "104" "100" 2 NA "20180614" "1"
58 "stat padova" "97" "93" 4 NA "20180614" "1"
59 "stat padova" "88" "92" 3 NA "20180614" "1"
60 "stat GE" "110" "99" 6 NA "20180614" "1"
61 "stat GE" "90" "84" 1 NA "20180614" "1"
62 "stat padova" "103" "92" 3 NA "20180614" "1"
63 "mat PD" "108" "110L" 1 NA "20180614" "1"
64 "stat padova" "" "" 4 NA "20180614" "1"
65 "stat padova" "110L" "102" 1 NA "20180614" "1"
66 "stat padova" "" "" NA NA "20180614" "1"
67 "stat padova" "" "" NA NA "20180614" "1"
68 "stat GE" "110" "104" 2 NA "20180614" "1"
69 "stat padova" "110L" "110L" 3 NA "20180614" "1"
70 "stat padova" "102" "96" 1 NA "20180614" "1"
71 "stat padova" "110L" "110L" 1 NA "20180614" "1"
72 "stat padova" "84" "98" 2 NA "20180614" "1"
73 "stat padova" "93" "" NA NA "20180614" "1"
74 "stat padova" "92" "91" 4 NA "20180614" "1"
75 "stat padova" "84" "" 2 NA "20180614" "1"
76 "stat padova" "110L" "110" NA NA "20180614" "1"
77 "stat padova" "102" "100" NA NA "20180614" "1"
78 "stat padova" "" "" NA NA "20180614" "1"
79 "stat BA" "102" "93" 1 NA "20180614" "1"
80 "stat BN" "110L" "110L" 1 NA "20180614" "1"
81 "stat padova" "108" "100" 1 NA "20180614" "1"
82 "stat padova" "110L" "100L" NA NA "20180614" "1"
83 "stat padova" "105" "105" NA NA "20180614" "1"
84 "stat padova" "97" "92" 2 NA "20180614" "1"
85 "stat Bicocca" "110L" "110L" 2 NA "20180614" "1"
86 "mat GE" "101" "97" 4 NA "20180614" "1"
